order_id,customer_id,region,product_category,quantity,unit_price,currency,discount_code,order_date
ORD-75359,CUST-3505,ASEAN,Fashion,32,119.25,USD,,Unknown
ORD-75743,CUST-1019,India,Industrial,29,430.74,USD,,2023-02-06
ORD-16762,CUST-4412,India,Home & Kitchen,41,48.05,USD,,30/03/2023
ORD-53028,CUST-2775,India,Office,49,199.74,USD,DISC78,2023-07-17
ORD-46203,CUST-2902,India,Fashion,48,321.55,USD,,2024-02-12
ORD-12516,CUST-1110,Europe,Industrial,11,404.26,EUR,,10/5/2024
ORD-77500,CUST-2717,ASEAN,Electronics,13,89.58,USD,DISC55,2024-10-11
ORD-88204,CUST-2716,Europe,Elec.,41,292.89,EUR,,2023-03-08
ORD-21552,CUST-4218,India,Home,23,436.08,USD,,2024-08-27
ORD-77801,CUST-4318,ASEAN,Electronics,33,488.26,USD,DISC72,2023-08-27
ORD-78203,CUST-4027,ASEAN,Office,9,415.1,USD,DISC20,2024-03-18
ORD-51095,CUST-3323,ASEAN,Home & Kitchen,19,218.99,USD,,2023-11-27
ORD-75967,CUST-2160,India,fashion,29,,INR,,2023-01-14
ORD-68261,CUST-3091,ASEAN,Elec,30,102.22,USD,,2024-07-14
ORD-77927,CUST-2481,India,Office,31,474.88,USD,,2024-06-09
ORD-69538,CUST-3633,ASEAN,Electronics,46,131.13,USD,,2024-02-09
ORD-23213,CUST-2346,India,Home & Kitchen,23,262.36,USD,,2024-09-13
ORD-75182,CUST-2379,Europe,Industrial,47,84.59,USD,,28/02/2024
ORD-63177,CUST-3219,India,Electronics,9,329.53,USD,,
ORD-47367,CUST-1773,ASEAN,Home & Kitchen,11,193.18,USD,,2024-02-20
ORD-84668,CUST-1057,Europe,Fash.,13,158.11,USD,,4/27/2023
ORD-71718,CUST-2549,ASEAN,Electronics,45,330.5,USD,,1/13/2023
ORD-24937,CUST-2592,Europe,H&K,29,480.74,USD,DISC76,2024-05-16
ORD-94593,CUST-2861,Europe,Fashion,22,399.85,USD,,Unknown
ORD-35998,CUST-1708,India,Home & Kitchen,24,47.57,USD,,2023-12-04
ORD-87108,CUST-3565,ASEAN,Office ,11,313.27,USD,,2023-03-05
ORD-72605,CUST-1881,ASEAN,Home & Kitchen,5,27.06,USD,,2024-11-02
ORD-48340,CUST-1535,India,Fashion,2,20.66,USD,,2024-03-03
ORD-23023,CUST-3572,India,office supplies,16,468.84,INR,DISC54,24/05/2023
ORD-11533,CUST-3335,ASEAN,Electronics,6,19.48,USD,,2023-10-11
ORD-10374,CUST-1496,Europe,Electronics,29,287.48,USD,,2024-11-02
ORD-39114,CUST-3514,India,Fashion,5,219.45,USD,,01/07/2024
ORD-64573,CUST-1093,ASEAN,Fashion,39,300.99,USD,,1/6/2023
ORD-43125,CUST-2333,ASEAN ,Fashion,15,52.31,USD,,08/04/2023
ORD-69622,CUST-2023,India,Home & Kitchen ,6,446.76,INR,,2023-04-16
ORD-70901,CUST-3357,India,Home & Kitchen,49,334.74,USD,,2023-01-21
ORD-42378,CUST-1212,ASEAN,Fashion,16,353.91,USD,,
ORD-86146,CUST-4945,India,Home & Kitchen,38,100.68,USD,,2023-10-30
ORD-19483,CUST-2400,India,Fashion,2,27.13,INR,,2023-09-23
ORD-24447,CUST-1627,ASEAN,Fashion,47,397.29,USD,,2023-05-29
ORD-52506,CUST-4121,Europe,industrial,40,77.14,USD,,2024-04-03
ORD-29716,CUST-1942,ASEAN,Fashion,37,120.09,USD,,1/1/2024
ORD-86648,CUST-3458,ASEAN,Fashion,38,472.87,USD,,
ORD-79106,CUST-4690,ASEAN,Electronics,10,415.37,USD,,2024-11-15
ORD-85047,CUST-2184,India,Fashion,30,389.73,USD,,
ORD-71932,CUST-1811,Europe,Home & Kitchen,49,33.31,EUR,,2024-04-16
ORD-86185,CUST-1113,India,Electronics,29,78.86,INR,,30/04/2023
ORD-16871,CUST-4959,ASEAN,Fashion,49,256.8,USD,,7/11/2023
ORD-72493,CUST-2657,India,Electronics,24,18.26,USD,,2023-11-20
ORD-49884,CUST-2602,India,Electronics,43,,USD,,2023-07-25
ORD-83807,CUST-4506,ASEAN,Industrial ,3,339.66,USD,,
ORD-97444,CUST-4673,ASEAN ,Fashion,6,479.18,USD,DISC87,2023-11-07
ORD-70770,CUST-4105,India,Fashion,31,387.08,USD,,Unknown
ORD-55839,CUST-2766,ASEAN ,Office,10,469.87,USD,,2024-02-01
ORD-71914,CUST-4690,ASEAN,Fashion,40,438.03,USD,,21/01/2024
ORD-42537,CUST-4932,Europe,H&K,24,198.95,USD,,12/04/2023
ORD-24032,CUST-2788,Europe,Electronics,2,441.89,USD,DISC22,2024-02-29
ORD-67855,CUST-3332,India,Electronics,43,254.64,USD,,2024-01-16
ORD-65773,CUST-4854,India,Home & Kitchen ,12,419.72,USD,DISC87,2024-06-02
ORD-34061,CUST-1892,ASEAN,Home & Kitchen,46,61.97,USD,,2023-11-15
ORD-18704,CUST-4218,India,Office,13,419.6,USD,DISC88,2023-08-06
ORD-96509,CUST-1344,ASEAN,Fashion,8,78.76,USD,,2/11/2023
ORD-61449,CUST-1968,Europe,Fashion,13,77.7,USD,,2023-04-08
ORD-18253,CUST-3092,India,Fashion,23,291.38,USD,,2023-07-16
ORD-98524,CUST-2643,ASEAN,Industrial,24,301.02,USD,,12/08/2024
ORD-87854,CUST-4851,ASEAN,Office,21,77.96,USD,,2024-06-15
ORD-95687,CUST-1590,ASEAN,Home & Kitchen,40,346.66,USD,,2024-07-29
ORD-63288,CUST-2737,India,Fashion,27,218.19,USD,,08/06/2024
ORD-88094,CUST-2894,ASEAN,Office,40,16.37,USD,,16/08/2023
ORD-64462,CUST-1636,Europe,Industrial,23,37.21,EUR,,2024-07-17
ORD-28394,CUST-2534,Europe,Electronics,18,395.93,USD,DISC23,2024-03-26
ORD-92646,CUST-3357,Europe,Home & Kitchen,20,240.69,USD,,2024-02-17
ORD-96510,CUST-2561,ASEAN,Industrial,45,24.24,USD,,2023-05-07
ORD-31785,CUST-3662,Europe,Office,15,221.89,USD,,2023-10-14
ORD-77132,CUST-3779,India,Fashion,30,432.41,USD,DISC48,2024-07-10
ORD-15960,CUST-1105,Europe,ELECTRONICS,10,351.24,USD,,2023-03-23
ORD-60310,CUST-2202,Europe,Fashion ,26,12.33,USD,DISC80,2024-11-21
ORD-32014,CUST-3343,Naïve,Fashion,38,441.1,USD,,2024-01-07
ORD-74831,CUST-2132,ASEAN,Electronics,24,99.49,USD,,2024-04-21
ORD-74130,CUST-4075,Europe,Elec.,3,326.41,USD,,7/13/2023
ORD-14198,CUST-3461,ASEAN,Home & Kitchen,23,421.61,USD,DISC32,2023-10-12
ORD-94453,CUST-1451,Europe,Electronics,4,463.82,USD,,2024-08-04
ORD-17099,CUST-3571,India,Home & Kitchen,6,406.14,USD,,2023-04-21
ORD-84739,CUST-1948,Europe,Fashion,42,109.68,USD,,8/20/2024
ORD-98874,CUST-2272,India,Electronics,29,270.62,INR,,2023-01-04
ORD-94592,CUST-4278,Europe,Electronics,5,,USD,,26/03/2023
ORD-57153,CUST-2735,Europe,Fashion,22,173.25,EUR,,6/25/2024
ORD-11539,CUST-3926,ASEAN,Fashion,1,89.85,USD,,2023-05-10
ORD-85254,CUST-3743,India,fashion,17,111.34,USD,,13/04/2024
ORD-71205,CUST-2709,India,Home & Kitchen,2,453.12,USD,DISC18,2023-02-12
ORD-45219,CUST-1183,ASEAN,Home & Kitchen,38,391.33,USD,,2023-09-08
ORD-33500,CUST-1371,ASEAN,Home & Kitchen,18,47.75,USD,,2023-05-26
ORD-80715,CUST-1748,ASEAN,Home & Kitchen,23,402.2,USD,,2023-05-13
ORD-48746,CUST-1327,Naïve,Home & Kitchen,45,310.79,EUR,DISC86,2023-09-18
ORD-77043,CUST-1860,Europe,Fashion,39,288.24,EUR,,2024-01-12
ORD-17906,CUST-1322,India,Home & Kitchen ,38,354.29,INR,,2023-05-22
ORD-56313,CUST-3673,Europe,Fashion,32,94.22,EUR,,2023-06-10
ORD-37773,CUST-3610,India,Fashion,4,238.25,USD,DISC24,
ORD-86751,CUST-3372,Europe,Fashion ,8,355.36,USD,,2024-03-16
ORD-64605,CUST-1144,India,Electronics,10,438.33,INR,,2024-03-26
ORD-11693,CUST-1842,Europe,Electronics ,27,,USD,,2024-08-16
ORD-75551,CUST-2652,Europe,Electronics,25,451.29,EUR,DISC67,2023-11-17
ORD-95928,CUST-3711,India,Fashion,15,45.41,INR,,17/05/2023
ORD-55561,CUST-1976,Europe,Industrial,1,409.5,USD,,2023-07-04
ORD-36578,CUST-4748,ASEAN,Electronics,26,62.64,USD,,2023-06-30
ORD-69905,CUST-4441,India,Fashion,33,368.19,USD,,2024-07-03
ORD-77085,CUST-2973,Europe,Electronics,33,35.5,USD,,2024-11-19
ORD-21720,CUST-2911,ASEAN,Home & Kitchen,17,352.64,USD,,2024-07-10
ORD-27206,CUST-3744,Europe,Home & Kitchen,11,217.67,EUR,DISC10,2024-05-19
ORD-69334,CUST-1702,Europe,Home & Kitchen,3,165.93,USD,,2024-02-19
ORD-35460,CUST-2829,ASEAN,Fashion,42,296.09,USD,DISC88,2024-06-05
ORD-14924,CUST-2535,Europe,Electronics,29,266.46,USD,,21/02/2024
ORD-95891,CUST-4793,ASEAN,Fashion,7,113.71,USD,,6/10/2024
ORD-81923,CUST-4686,India,Fashion,36,285.27,USD,DISC89,2023-06-01
ORD-86727,CUST-3401,Europe,H&K,21,286.58,EUR,,
ORD-95112,CUST-1619,ASEAN,Elec.,14,416.81,USD,,26/06/2024
ORD-49312,CUST-3337,ASEAN,Fashion,20,400.25,USD,,2023-09-25
ORD-89679,CUST-3053,ASEAN,Fashion,36,431.01,USD,,1/2/2023
ORD-95978,CUST-3104,ASEAN,fashion,14,,USD,,24/04/2023
ORD-88104,CUST-3027,India,Electronics,11,328.19,INR,,2024-03-07
ORD-95429,CUST-1819,Europe,Electronics,47,152.81,USD,,2023-08-10
ORD-56315,CUST-4731,ASEAN,Home & Kitchen,5,163.37,USD,,08/08/2024
ORD-55081,CUST-3286,India,Electronics,15,178.43,USD,,2024-07-14
ORD-71001,CUST-3374,India,Fashion,33,252.08,USD,,11/28/2023
ORD-73228,CUST-1308,ASEAN,Electronics,24,498.81,USD,,2024-05-21
ORD-51173,CUST-1837,Europe,Home & Kitchen,14,53.01,USD,DISC74,11/27/2023
ORD-50313,CUST-3627,ASEAN,Industrial,22,383.38,USD,,2/27/2023
ORD-13267,CUST-3075,Europe,Office,25,325.89,USD,,
ORD-39501,CUST-2196,Europe,Ind.,4,48.5,USD,,2024-04-05
ORD-41853,CUST-4397,ASEAN,Electronics,7,486.28,USD,,2024-11-21
ORD-82035,CUST-1135,Europe,Home & Kitchen,34,184.62,USD,,26/02/2023
ORD-79377,CUST-2513,India,fashion,20,161.1,INR,,Unknown
ORD-52919,CUST-1413,ASEAN,Electronics,14,277.37,USD,,2024-11-04
ORD-48154,CUST-2914,Europe,Fashion,41,74.1,USD,,27/08/2023
ORD-48923,CUST-1680,ASEAN,Home & Kitchen,29,33.34,USD,,2023-03-03
ORD-45399,CUST-4591,ASEAN,Electronics,23,188.06,USD,,2024-11-16
ORD-26299,CUST-2456,India,Electronics,49,496.17,USD,,2023-05-06
ORD-44089,CUST-3472,ASEAN,office supplies ,40,,USD,,07/11/2024
ORD-97746,CUST-3863,ASEAN,Office,5,43.49,USD,,12/16/2023
ORD-41779,CUST-1466,ASEAN,Electronics,26,161.93,USD,,2024-05-21
ORD-35760,CUST-3690,Europe,Electronics,8,70.2,EUR,,2023-01-24
ORD-31668,CUST-1565,Europe,Electronics,9,423.17,EUR,,2024-11-30
ORD-76265,CUST-1388,India,Home & Kitchen,7,156.25,INR,,Unknown
ORD-84413,CUST-3079,Europe,Fashion,39,28.24,EUR,DISC10,10/08/2024
ORD-79614,CUST-1871,Europe,H&K,43,,USD,,
ORD-17396,CUST-3202,Europe,Office,47,,USD,,2023-12-08
ORD-50710,CUST-2738,ASEAN,Electronics,45,103.31,USD,DISC46,2023-02-20
ORD-70100,CUST-3367,Europe,Industrial,13,385.99,EUR,,2023-01-20
ORD-31055,CUST-3649,India,Office,13,495.93,USD,DISC12,2023-06-27
ORD-29655,CUST-3263,Europe,office supplies,44,23.89,USD,DISC33,2023-02-01
ORD-66211,CUST-1862,India,office supplies,22,429.07,USD,,Unknown
ORD-31384,CUST-4871,Europe,Office,41,276.52,USD,,2024-03-13
ORD-21669,CUST-1695,India,Electronics,19,195.89,INR,,Unknown
ORD-70719,CUST-4393,India,Office,13,425.7,USD,,2023-02-07
ORD-29080,CUST-2717,ASEAN,Office,28,26.97,USD,,16/03/2024
ORD-24026,CUST-1018,India,Home & Kitchen ,6,144.69,USD,,2024-04-19
ORD-62395,CUST-4897,India,Home & Kitchen,32,313.14,USD,,2024-08-03
ORD-65241,CUST-4175,ASEAN,Electronics ,27,323.07,USD,,2023-09-05
ORD-45277,CUST-1830,India,Fashion,3,223.84,INR,,2023-01-06
ORD-34431,CUST-3443,Europe,Industrial ,13,229.51,EUR,,09/03/2023
ORD-24638,CUST-4698,ASEAN,Electronics,3,431.62,USD,,2024-03-18
ORD-64809,CUST-1715,ASEAN,Office,17,487.93,USD,,2024-05-28
ORD-65550,CUST-3273,India,Fashion,34,296.48,USD,,25/04/2024
ORD-33022,CUST-4563,ASEAN,Electronics,43,165.65,USD,DISC90,2023-03-14
ORD-80301,CUST-3965,Europe,H&K,6,383.72,USD,,2023-09-16
ORD-39459,CUST-4428,Europe,Industrial,28,365.24,USD,,2024-02-12
ORD-35505,CUST-2182,India,Elec.,43,298.19,INR,,19/02/2023
ORD-88772,CUST-1048,Europe,Home & Kitchen,34,131.71,USD,,2023-11-18
ORD-84304,CUST-1849,ASEAN,Industrial,5,195.35,USD,,Unknown
ORD-47213,CUST-3503,India ,Office,8,312.57,INR,,2024-05-06
ORD-22038,CUST-4129,Europe,Industrial,38,32.45,USD,DISC74,2023-11-03
ORD-96378,CUST-2115,ASEAN,H&K,13,144.12,USD,DISC39,5/3/2023
ORD-32774,CUST-1930,Europe,Electronics,30,147.5,USD,,19/04/2023
ORD-56480,CUST-2100,ASEAN,Electronics,29,372.76,USD,,2024-07-08
ORD-93482,CUST-4952,India,Home & Kitchen,39,378.01,USD,,21/11/2024
ORD-32664,CUST-1999,Europe ,Fashion,36,37.63,USD,,2023-07-25
ORD-12629,CUST-4847,India,Fashion,31,141.85,USD,,15/11/2023
ORD-43633,CUST-2834,India,Home & Kitchen,49,184.04,INR,,2024-07-03
ORD-68639,CUST-2269,Europe,Fashion,1,261.47,EUR,,2023-03-25
ORD-44703,CUST-4324,Europe,Electronics,9,110.85,EUR,DISC26,10/31/2024
ORD-79365,CUST-4503,ASEAN,Electronics,21,249.37,USD,,2023-05-20
ORD-51094,CUST-2850,India,Electronics,6,481.88,INR,DISC34,
ORD-38024,CUST-2753,Europe,Home & Kitchen,8,,USD,,2024-11-20
ORD-26558,CUST-2962,Europe,Home & Kitchen,24,402.67,USD,,10/2/2024
ORD-78662,CUST-3392,ASEAN,Industrial,47,28.91,USD,,09/11/2023
ORD-89585,CUST-2803,India,Fashion,23,228.9,INR,DISC13,30/08/2024
ORD-42290,CUST-1720,Europe,Fash.,37,24.42,USD,,2023-02-07
ORD-22134,CUST-1533,Europe,Industrial,17,308.22,USD,,
ORD-63095,CUST-2650,Europe,Home,38,435.29,USD,DISC88,2023-01-16
ORD-52621,CUST-2921,ASEAN,Office,35,61.9,USD,,2023-11-25
ORD-71894,CUST-4450,ASEAN,Home & Kitchen,49,54.6,USD,,2024-05-25
ORD-41006,CUST-2177,Europe,Electronics,44,370.21,USD,,2024-05-23
ORD-48799,CUST-4400,ASEAN,Home & Kitchen,34,202.66,USD,,2024-03-28
ORD-89000,CUST-2123,India,Office,23,490.99,USD,,2023-11-18
ORD-57451,CUST-2816,India,fashion ,33,38.84,USD,,2023-04-27
ORD-34239,CUST-2464,Europe,Electronics ,30,130.46,EUR,,Unknown
ORD-30087,CUST-4065,ASEAN,electronics,19,47.21,USD,,2024-04-19
ORD-82659,CUST-1265,ASEAN,Fash.,37,115.75,USD,,2023-07-31
ORD-67472,CUST-2647,Europe,Fashion,26,359.89,USD,DISC28,2024-09-25
ORD-44220,CUST-2526,ASEAN,Industrial,22,284.48,USD,DISC77,2023-03-09
ORD-36731,CUST-2161,India,Electronics,3,272.99,INR,,2024-05-20
ORD-82789,CUST-4983,India,Home,27,387.22,USD,DISC36,2024-02-16
ORD-33802,CUST-1545,Europe,Office,29,158.05,EUR,,2024-03-30
ORD-21038,CUST-3227,Europe,Electronics,41,12.75,USD,,2023-08-09
ORD-72645,CUST-4857,India,kitchen,31,51.34,USD,,8/19/2024
ORD-98788,CUST-3813,ASEAN,Electronics,7,156.46,USD,,5/7/2024
ORD-31164,CUST-2851,Europe,Industrial,22,178.5,USD,,2023-07-02
ORD-77198,CUST-3006,India,Electronics,28,192.41,USD,,2023-06-15
ORD-63945,CUST-2346,ASEAN,Home & Kitchen ,20,210.32,USD,DISC83,21/07/2024
ORD-94491,CUST-1458,India,Elec.,41,472.15,INR,,
ORD-72358,CUST-2930,Europe,Fashion,11,496.57,USD,,26/04/2023
ORD-71281,CUST-1430,Europe,Home & Kitchen,19,406.57,USD,,2024-05-19
ORD-15771,CUST-1177,India,Home & Kitchen,17,408.18,USD,,14/02/2024
ORD-31631,CUST-2188,India,Office,21,199.63,INR,,29/06/2024
ORD-91153,CUST-4804,India,Home & Kitchen ,18,,USD,,2023-10-27
ORD-85623,CUST-4280,India,Office,40,,USD,,2023-01-07
ORD-70186,CUST-2898,India,Industrial,47,143.4,USD,,2023-10-28
ORD-78771,CUST-4763,India,Home & Kitchen,31,461.18,INR,,2023-06-21
ORD-31841,CUST-3179,ASEAN,Home & Kitchen,13,291.57,USD,,2024-01-25
ORD-47675,CUST-1152,ASEAN,Electronics,10,33.47,USD,,
ORD-40859,CUST-2270,Europe,Fashion,48,125.92,EUR,,2024-02-24
ORD-52352,CUST-4424,India,Fashion,28,130.27,USD,DISC91,28/07/2023
ORD-30780,CUST-4075,Europe,Electronics,29,223.61,EUR,,2023-07-10
ORD-70978,CUST-2848,ASEAN,Industrial,27,222.07,USD,DISC11,1/17/2023
ORD-61122,CUST-4407,Europe,Office,1,69.14,USD,DISC86,2023-05-09
ORD-78595,CUST-3739,Europe,Office,8,78.53,USD,,19/05/2023
ORD-10559,CUST-4690,Europe,Industrial,49,132.63,USD,,2024-07-30
ORD-86305,CUST-4747,ASEAN,industrial,28,341.43,USD,,2024-08-31
ORD-14134,CUST-4560,India,Electronics,19,369.76,USD,,03/05/2024
ORD-20959,CUST-1432,India,Office,1,18.5,USD,,21/09/2024
ORD-49088,CUST-1251,Europe,Fashion,2,480.21,USD,,2024-03-12
ORD-67253,CUST-1450,Europe,Electronics,43,80.43,USD,,9/24/2024
ORD-55961,CUST-1187,Europe,Office,36,19.18,USD,DISC88,2024-05-29
ORD-85439,CUST-1498,India,Electronics,32,237.91,USD,,2023-04-29
ORD-44335,CUST-3335,ASEAN,Home & Kitchen,32,287.07,USD,,2024-05-07
ORD-64495,CUST-3619,Europe,Fashion,6,474.62,USD,,5/12/2023
ORD-46703,CUST-2758,ASEAN,Home & Kitchen,5,32.94,USD,,2024-07-12
ORD-69294,CUST-1763,India,Industrial,37,217.76,USD,,2023-03-20
ORD-69510,CUST-3243,India,H&K,1,10.86,USD,,2023-07-31
ORD-14739,CUST-4863,ASEAN,Office,23,217.76,USD,,2023-08-20
ORD-76766,CUST-4560,Europe,Office,25,157.56,USD,DISC50,2024-04-04
ORD-29565,CUST-2581,Sao Paulo,Electronics,15,454.29,USD,,8/21/2023
ORD-90471,CUST-1460,Europe,Industrial,37,499.46,EUR,,2023-04-26
ORD-30140,CUST-4596,India,Home & Kitchen,2,254.55,INR,DISC22,2023-04-11
ORD-55986,CUST-3160,Europe,Electronics,27,225.9,EUR,,2023-03-12
ORD-59304,CUST-3472,ASEAN,H&K,1,459.13,USD,,23/02/2023
ORD-93205,CUST-1960,India,Electronics,3,414.58,USD,,9/15/2024
ORD-10991,CUST-4907,India,Home & Kitchen,14,196.47,INR,,2023-11-23
ORD-92109,CUST-4571,ASEAN,Fashion,47,21.71,USD,,8/24/2024
ORD-86292,CUST-3542,India,Industrial,34,267.11,USD,DISC59,2024-03-15
ORD-12592,CUST-4517,India,Industrial,21,32.67,USD,,2024-08-17
ORD-66927,CUST-2531,ASEAN,Home & Kitchen,20,492.98,USD,DISC53,11/17/2023
ORD-19038,CUST-4461,India,Fashion,39,434.36,USD,,01/10/2023
ORD-40873,CUST-2816,Europe,Home,18,363.83,USD,,2023-05-13
ORD-43171,CUST-2756,ASEAN,Home & Kitchen,35,239.18,USD,,2024-09-18
ORD-11079,CUST-1629,ASEAN,fashion,25,229.39,USD,,2023-08-19
ORD-79292,CUST-1326,ASEAN,Electronics,11,466.24,USD,,2024-11-17
ORD-69747,CUST-1225,ASEAN,Electronics,46,248.93,USD,,10/01/2023
ORD-16416,CUST-3470,Europe,Fashion,27,450.39,USD,,2023-07-06
ORD-92745,CUST-3864,ASEAN,Electronics,46,,USD,,2024-06-16
ORD-22864,CUST-2462,ASEAN,Home & Kitchen,43,306.84,USD,,2024-01-10
ORD-57182,CUST-3559,Europe,H&K,19,383.24,USD,,24/02/2023
ORD-55276,CUST-1556,Europe,kitchen,21,39.73,USD,,2023-11-07
ORD-14780,CUST-4757,India,Fashion,34,117.06,USD,,10/09/2023
ORD-40507,CUST-2103,India ,Fashion,11,245.66,USD,,17/01/2023
ORD-68317,CUST-1351,ASEAN,Office,15,185.15,USD,,2024-02-13
ORD-78687,CUST-4975,Europe,Office,1,316.23,USD,,11/04/2024
ORD-25652,CUST-2367,Europe,Home & Kitchen,41,246.18,USD,,7/12/2024
ORD-71143,CUST-2860,Europe,fashion,49,414.98,EUR,,Unknown
ORD-56047,CUST-3149,India,Fashion ,12,268.01,INR,,7/22/2023
ORD-59589,CUST-1288,Europe,Home & Kitchen,48,355.23,USD,,08/04/2023
ORD-53449,CUST-2159,Europe,Office,47,216.54,EUR,,2024-03-10
ORD-93619,CUST-2460,India,Electronics,2,,USD,,2023-04-01
ORD-32035,CUST-3414,Europe,Fashion,38,479.98,USD,,2024-09-14
ORD-72243,CUST-3263,Europe,Fashion,5,278.14,EUR,DISC92,2023-08-28
ORD-63089,CUST-3946,Europe,Fashion,24,348.92,EUR,,01/12/2024
ORD-17106,CUST-2954,India,Office,3,49.12,USD,DISC59,2024-05-22
ORD-86325,CUST-3778,India,ELECTRONICS,33,59.42,USD,,2024-03-02
ORD-86885,CUST-1043,ASEAN,Office,15,22.82,USD,,2024-09-15
ORD-56489,CUST-4564,Europe,Industrial,12,355.0,USD,,2023-11-01
ORD-85025,CUST-3367,India ,Office,2,112.15,USD,,2024-01-23
ORD-96896,CUST-4219,Europe,Electronics,29,261.13,USD,,2023-05-24
ORD-20942,CUST-1224,Europe,Industrial,8,270.99,USD,DISC42,08/11/2023
ORD-36947,CUST-3881,India,Home & Kitchen,35,367.19,USD,,2024-05-03
ORD-24530,CUST-2378,India,Fashion,13,293.89,USD,,2023-06-03
ORD-80776,CUST-3388,Europe,Industrial,13,20.94,USD,,2023-10-08
ORD-71627,CUST-2276,India,electronics,43,126.17,USD,DISC23,1/25/2024
ORD-96714,CUST-4934,ASEAN,Electronics,32,61.0,USD,,2023-09-12
ORD-12932,CUST-1883,India,Office,22,137.39,USD,,9/23/2024
ORD-56038,CUST-3856,ASEAN,Electronics,42,45.14,USD,,2024-03-24
ORD-86808,CUST-4969,India,Home & Kitchen,16,322.08,USD,,2024-04-05
ORD-32935,CUST-2430,India,Fashion,22,93.5,USD,,2023-10-07
ORD-62093,CUST-2846,India,electronics,30,334.91,INR,,2023-04-21
ORD-27333,CUST-3920,Europe,Electronics,19,115.5,USD,,8/27/2023
ORD-63637,CUST-2596,India,Electronics,19,117.51,INR,,2023-01-16
ORD-12374,CUST-2795,ASEAN,Office,15,444.52,USD,,7/28/2024
ORD-52920,CUST-2088,ASEAN,Electronics,25,356.05,USD,,2023-02-10
ORD-57564,CUST-2645,ASEAN,Electronics,3,499.13,USD,DISC55,2024-01-26
ORD-33668,CUST-2549,Europe,Fashion,16,405.26,USD,,2023-07-13
ORD-23811,CUST-2116,Europe,Office,40,100.15,USD,,2024-06-23
ORD-58570,CUST-2882,ASEAN,H&K,4,229.94,USD,DISC53,2023-09-19
ORD-12064,CUST-3031,India,Industrial,18,433.37,USD,,2024-02-26
ORD-18713,CUST-3122,ASEAN,Home & Kitchen,6,154.01,USD,,
ORD-94445,CUST-2782,ASEAN,Elec,43,433.52,USD,,8/6/2024
ORD-89052,CUST-2916,ASEAN,Home & Kitchen,4,465.08,USD,,2024-03-22
ORD-66289,CUST-3043,India,Electronics,43,475.87,USD,,2023-05-01
ORD-56864,CUST-3570,Europe,Electronics,37,362.27,USD,,2024-09-14
ORD-99473,CUST-4042,ASEAN ,Office,42,367.67,USD,,2023-07-17
ORD-17053,CUST-2537,Europe,Home & Kitchen,44,227.46,USD,,01/04/2023
ORD-84349,CUST-3019,Europe,Electronics,7,188.1,USD,DISC40,27/12/2023
ORD-92643,CUST-3201,India,fashion,1,163.84,USD,,2023-06-08
ORD-52765,CUST-3373,Europe ,Electronics,14,160.11,EUR,DISC11,2024-04-03
ORD-37010,CUST-1030,ASEAN,Home & Kitchen,7,221.36,USD,DISC55,2023-10-29
ORD-15056,CUST-4660,Europe,Home & Kitchen,39,490.03,USD,,6/3/2024
ORD-76309,CUST-3883,India,Home & Kitchen,49,312.72,USD,,2023-01-20
ORD-69455,CUST-1975,Europe,ELECTRONICS,1,336.45,USD,DISC21,2024-01-31
ORD-41393,CUST-1649,ASEAN,Office,19,415.25,USD,,20/09/2023
ORD-26889,CUST-1624,Europe ,ELECTRONICS,39,267.3,USD,,11/08/2024
ORD-60596,CUST-3312,Europe,H&K ,36,,USD,,21/10/2024
ORD-34348,CUST-2049,India,Off.,38,338.24,USD,DISC19,2023-08-08
ORD-31512,CUST-1716,ASEAN,Electronics,37,488.47,USD,,9/12/2024
ORD-55699,CUST-2919,India,Fashion,26,483.74,USD,,2024-11-14
ORD-99608,CUST-1303,ASEAN,Electronics,39,41.87,USD,,2023-12-10
ORD-16683,CUST-1313,India,Ind.,7,143.89,USD,,Unknown
ORD-39282,CUST-3940,India,Electronics,28,33.18,USD,,4/8/2024
ORD-96676,CUST-1926,India,Electronics,33,305.48,INR,,2024-06-23
ORD-80822,CUST-1527,India,Home & Kitchen,13,107.12,INR,DISC98,12/8/2023
ORD-64618,CUST-4195,Europe,Fash.,28,,EUR,,03/04/2023
ORD-85987,CUST-2298,Europe,fashion,47,141.19,USD,DISC21,9/10/2023
ORD-18917,CUST-1943,India,Elec.,37,19.6,USD,DISC10,2023-08-29
ORD-49409,CUST-2019,Europe,Elec,27,63.5,USD,,07/06/2024
ORD-61526,CUST-3897,Europe,Electronics,18,462.74,USD,,2023-05-22
ORD-79877,CUST-2713,Europe,Office,40,158.73,USD,,2023-05-16
ORD-11575,CUST-4520,ASEAN,Electronics,36,290.03,USD,,2024-05-23
ORD-65102,CUST-3950,ASEAN ,Electronics,41,274.87,USD,,2024-09-24
ORD-10188,CUST-2962,Europe,Office,44,,EUR,,2024-11-06
ORD-47771,CUST-4807,Europe ,Electronics,2,467.24,EUR,,2024-03-19
ORD-60582,CUST-3652,India,Home & Kitchen,48,72.2,INR,,2023-02-23
ORD-77104,CUST-4657,Europe,Electronics,9,346.79,USD,,2024-09-02
ORD-65840,CUST-4637,Europe,Electronics,35,463.61,USD,,20/06/2024
ORD-58282,CUST-2841,Europe,Industrial,10,120.03,USD,,2023-12-21
